Candidate_ID,Job_Role,Source,Application_Date,Screening_Status,Technical_Interview,HR_Interview,Offer_Status,Offer_Accepted,Time_to_Hire_Days,CTC_Offered_LPA
2761,Software Engineer,Referral,2024-10-07,Passed,Not Attended,Passed,Not Offered,No,32,14.87
2762,Data Analyst,Naukri,2024-12-14,Passed,Rejected,Rejected,Not Offered,Yes,41,14.15
2763,Data Analyst,Company Website,2024-08-19,Passed,Passed,Rejected,Offered,Pending,7,6.99
2764,Business Analyst,LinkedIn,2024-04-20,Passed,Rejected,Rejected,Not Offered,Pending,32,8.66
2765,Software Engineer,Company Website,2024-12-17,Passed,Passed,Passed,Not Offered,No,33,3.57
2766,HR Executive,Referral,2024-01-12,Passed,Passed,Pending,Not Offered,Pending,24,4.63
2767,Data Scientist,Referral,2024-01-21,Rejected,Rejected,Rejected,Not Offered,No,6,8.26
2768,Business Analyst,Company Website,2024-05-06,Passed,Rejected,Passed,Not Offered,Yes,41,16.23
2769,Data Analyst,LinkedIn,2024-10-11,Passed,Not Attended,Passed,Not Offered,Yes,5,15.17
2770,Business Analyst,LinkedIn,2024-04-30,Rejected,Passed,Passed,Not Offered,Yes,50,19.39
2771,Business Analyst,Campus,2024-05-03,Passed,Rejected,Pending,Offered,No,51,9.23
2772,Business Analyst,Naukri,2024-02-02,Rejected,Passed,Rejected,Not Offered,Pending,40,8.83
2773,Business Analyst,Campus,2024-06-18,Passed,Passed,Passed,Not Offered,Pending,48,4.75
2774,Data Scientist,LinkedIn,2024-03-17,Rejected,Rejected,Passed,Not Offered,No,46,16.39
2775,Software Engineer,Company Website,2024-10-23,Passed,Passed,Pending,Not Offered,No,22,5.81
2776,HR Executive,Naukri,2024-11-25,Passed,Rejected,Rejected,Not Offered,Pending,13,19.21
2777,Business Analyst,Company Website,2024-03-03,Passed,Rejected,Passed,Not Offered,Pending,41,8.37
2778,Business Analyst,Campus,2024-09-26,Passed,Passed,Rejected,Not Offered,No,58,14.0
2779,Business Analyst,Referral,2024-08-03,Rejected,Passed,Passed,Offered,No,29,10.66
2780,Software Engineer,Company Website,2024-07-08,Passed,Passed,Rejected,Not Offered,Pending,45,6.81
2781,Data Analyst,Campus,2024-03-15,Passed,Not Attended,Rejected,Offered,Pending,23,10.75
2782,Data Analyst,Campus,2024-06-22,Passed,Passed,Pending,Not Offered,Pending,29,8.54
2783,Data Scientist,Campus,2024-03-07,Rejected,Passed,Rejected,Offered,No,56,13.63
2784,Data Analyst,Referral,2024-04-02,Rejected,Rejected,Passed,Offered,Pending,53,12.37
2785,Business Analyst,Referral,2024-02-22,Passed,Not Attended,Pending,Not Offered,Yes,19,4.41
2786,Business Analyst,Referral,2024-04-03,Passed,Not Attended,Pending,Offered,Pending,50,4.23
2787,Business Analyst,Naukri,2024-04-22,Passed,Passed,Rejected,Not Offered,No,54,19.41
2788,Data Scientist,Referral,2024-08-16,Passed,Passed,Passed,Offered,Pending,30,8.13
2789,Business Analyst,Referral,2024-09-06,Passed,Rejected,Pending,Offered,Yes,50,4.54
2790,Data Analyst,Referral,2024-07-27,Passed,Not Attended,Passed,Not Offered,Pending,24,6.09
2791,Software Engineer,Company Website,2024-06-30,Rejected,Passed,Passed,Not Offered,Pending,7,5.63
2792,Software Engineer,Referral,2024-09-23,Rejected,Passed,Passed,Not Offered,Pending,29,6.57
2793,HR Executive,Naukri,2024-10-07,Passed,Passed,Passed,Offered,Pending,25,3.8
2794,Data Analyst,Campus,2024-06-03,Passed,Passed,Pending,Not Offered,No,38,6.36
2795,Business Analyst,Company Website,2024-03-23,Rejected,Rejected,Passed,Not Offered,Pending,56,19.0
2796,Software Engineer,LinkedIn,2024-07-04,Passed,Passed,Passed,Not Offered,No,57,12.72
2797,Data Analyst,Referral,2024-12-14,Passed,Passed,Rejected,Not Offered,Pending,42,8.53
2798,Software Engineer,Campus,2024-05-18,Rejected,Passed,Rejected,Not Offered,Pending,28,16.42
2799,Business Analyst,Campus,2024-02-24,Passed,Passed,Pending,Not Offered,No,45,18.23
2800,Software Engineer,Company Website,2024-01-19,Passed,Passed,Passed,Not Offered,Pending,29,4.2
2801,HR Executive,LinkedIn,2024-12-13,Passed,Passed,Passed,Not Offered,No,5,8.85
2802,HR Executive,Naukri,2024-12-11,Passed,Not Attended,Rejected,Not Offered,Yes,33,16.92
2803,Software Engineer,Campus,2024-09-23,Passed,Passed,Passed,Offered,No,36,13.32
2804,Data Analyst,Campus,2024-05-21,Passed,Rejected,Passed,Not Offered,Yes,51,14.6
2805,Data Analyst,Campus,2024-11-11,Passed,Not Attended,Pending,Not Offered,No,5,12.51
2806,Data Analyst,Campus,2024-06-12,Rejected,Passed,Rejected,Not Offered,Yes,39,4.4
2807,Software Engineer,Company Website,2024-09-08,Passed,Passed,Rejected,Not Offered,No,20,17.46
2808,Data Analyst,LinkedIn,2024-08-19,Passed,Passed,Rejected,Not Offered,Pending,36,7.05
2809,Business Analyst,Campus,2024-10-23,Passed,Rejected,Rejected,Not Offered,Yes,51,4.75
2810,HR Executive,Naukri,2024-12-28,Passed,Rejected,Passed,Not Offered,No,19,8.77
2811,Business Analyst,Naukri,2024-02-29,Rejected,Passed,Passed,Offered,Yes,9,15.67
2812,Data Analyst,Referral,2024-01-22,Passed,Not Attended,Passed,Offered,Pending,14,17.96
2813,Business Analyst,Campus,2024-05-05,Passed,Rejected,Pending,Offered,Pending,26,14.06
2814,Data Analyst,Campus,2024-04-12,Passed,Passed,Pending,Offered,No,47,9.09
2815,Software Engineer,Campus,2024-08-08,Passed,Rejected,Rejected,Offered,Pending,12,15.38
2816,Business Analyst,Campus,2024-04-19,Passed,Passed,Passed,Not Offered,No,19,16.03
2817,Software Engineer,Campus,2024-02-27,Passed,Rejected,Passed,Offered,No,24,18.69
2818,Software Engineer,Naukri,2024-03-05,Passed,Passed,Pending,Offered,No,29,5.02
2819,Data Scientist,LinkedIn,2024-02-27,Rejected,Rejected,Pending,Not Offered,Pending,16,5.38
2820,Data Analyst,LinkedIn,2024-06-06,Rejected,Passed,Passed,Not Offered,No,30,10.42
2821,HR Executive,Referral,2024-03-16,Rejected,Rejected,Pending,Not Offered,Pending,8,8.79
2822,Data Analyst,Naukri,2024-01-19,Rejected,Passed,Passed,Offered,Pending,30,16.13
2823,HR Executive,Campus,2024-07-08,Rejected,Rejected,Passed,Not Offered,No,14,13.0
2824,Data Analyst,LinkedIn,2024-09-06,Rejected,Passed,Passed,Not Offered,No,52,4.63
2825,Software Engineer,Company Website,2024-12-25,Passed,Passed,Pending,Offered,No,19,12.09
2826,Business Analyst,Company Website,2024-12-28,Passed,Passed,Rejected,Not Offered,Pending,9,7.85
2827,Business Analyst,Company Website,2024-03-19,Rejected,Passed,Pending,Offered,Pending,36,9.92
2828,Data Scientist,Campus,2024-03-24,Passed,Rejected,Passed,Not Offered,Pending,36,4.38
2829,HR Executive,Campus,2024-06-20,Passed,Not Attended,Rejected,Not Offered,Pending,26,3.6
2830,HR Executive,Referral,2024-07-30,Passed,Rejected,Passed,Offered,No,26,19.41
2831,HR Executive,Referral,2024-05-28,Passed,Not Attended,Passed,Not Offered,Pending,16,15.61
2832,Software Engineer,Referral,2024-01-10,Passed,Passed,Passed,Not Offered,Yes,15,14.1
2833,HR Executive,Company Website,2024-01-30,Passed,Passed,Pending,Not Offered,Yes,28,14.5
2834,Business Analyst,Campus,2024-10-06,Passed,Rejected,Rejected,Not Offered,No,47,13.84
2835,Software Engineer,Company Website,2024-02-24,Rejected,Not Attended,Passed,Offered,Yes,49,9.45
2836,Data Analyst,Referral,2024-12-25,Rejected,Rejected,Passed,Offered,No,45,11.46
2837,HR Executive,Campus,2024-05-06,Rejected,Passed,Pending,Offered,Yes,20,18.73
2838,HR Executive,Naukri,2024-06-28,Rejected,Passed,Passed,Not Offered,No,20,9.3
2839,Data Analyst,LinkedIn,2024-08-19,Passed,Passed,Pending,Not Offered,No,5,6.25
2840,HR Executive,LinkedIn,2024-04-02,Passed,Passed,Pending,Not Offered,No,55,3.92
2841,Data Analyst,Referral,2024-01-08,Passed,Rejected,Rejected,Offered,No,27,7.43
2842,Software Engineer,Company Website,2024-09-03,Rejected,Passed,Rejected,Not Offered,Pending,32,5.23
2843,Business Analyst,Naukri,2024-11-26,Passed,Not Attended,Rejected,Not Offered,Pending,36,14.07
2844,Data Analyst,Campus,2024-07-14,Rejected,Not Attended,Passed,Offered,Yes,55,7.02
2845,Data Scientist,Company Website,2024-06-11,Passed,Not Attended,Passed,Not Offered,No,57,8.65
2846,Data Analyst,Referral,2024-02-09,Rejected,Not Attended,Passed,Offered,Pending,40,4.63
2847,HR Executive,Company Website,2024-09-10,Passed,Passed,Pending,Not Offered,No,41,10.4
2848,Software Engineer,Referral,2024-03-25,Rejected,Not Attended,Pending,Not Offered,No,7,19.23
2849,Software Engineer,LinkedIn,2024-09-28,Passed,Passed,Passed,Not Offered,Pending,55,10.46
2850,Data Analyst,LinkedIn,2024-03-18,Passed,Not Attended,Rejected,Not Offered,Yes,17,15.77
2851,Business Analyst,Company Website,2024-07-31,Passed,Passed,Passed,Not Offered,Pending,32,12.69
2852,Data Scientist,Naukri,2024-10-30,Rejected,Passed,Pending,Not Offered,No,32,8.4
2853,Software Engineer,Campus,2024-09-11,Passed,Passed,Passed,Offered,Pending,49,19.0
2854,HR Executive,Referral,2024-03-31,Rejected,Passed,Rejected,Not Offered,Yes,28,11.81
2855,HR Executive,Campus,2024-07-11,Rejected,Not Attended,Passed,Not Offered,Pending,55,16.12
2856,Business Analyst,LinkedIn,2024-09-09,Rejected,Not Attended,Rejected,Not Offered,Pending,17,5.08
2857,Software Engineer,Naukri,2024-10-04,Passed,Rejected,Passed,Not Offered,No,28,6.85
2858,Data Analyst,Naukri,2024-05-22,Passed,Rejected,Passed,Not Offered,Pending,9,10.7
2859,HR Executive,Campus,2024-08-31,Passed,Rejected,Rejected,Offered,Pending,21,16.08
2860,Business Analyst,LinkedIn,2024-07-30,Rejected,Passed,Rejected,Offered,Yes,54,16.87
2861,Software Engineer,Campus,2024-07-13,Rejected,Rejected,Pending,Not Offered,Pending,16,19.62
2862,Software Engineer,Company Website,2024-09-26,Rejected,Passed,Rejected,Not Offered,No,59,19.16
2863,Software Engineer,Naukri,2024-11-24,Passed,Rejected,Rejected,Not Offered,Yes,53,10.19
2864,Software Engineer,Naukri,2024-01-19,Passed,Not Attended,Pending,Not Offered,Yes,22,12.04
2865,Software Engineer,Company Website,2024-02-09,Rejected,Passed,Pending,Not Offered,Pending,37,3.43
2866,HR Executive,LinkedIn,2024-04-07,Passed,Passed,Rejected,Not Offered,Pending,35,11.32
2867,Business Analyst,Naukri,2024-01-04,Rejected,Not Attended,Rejected,Not Offered,Pending,59,3.63
2868,Software Engineer,Referral,2024-02-02,Passed,Not Attended,Pending,Not Offered,No,38,3.22
2869,Data Scientist,Referral,2024-10-25,Passed,Not Attended,Rejected,Not Offered,Pending,34,12.45
2870,Data Scientist,LinkedIn,2024-06-13,Rejected,Rejected,Pending,Not Offered,No,49,18.26
2871,Business Analyst,Company Website,2024-01-27,Passed,Passed,Passed,Offered,Yes,36,19.4
2872,Data Analyst,Campus,2024-06-21,Passed,Passed,Pending,Not Offered,No,14,15.48
2873,Data Analyst,LinkedIn,2024-12-02,Rejected,Passed,Passed,Not Offered,Pending,35,15.71
2874,Data Analyst,Campus,2024-04-22,Passed,Rejected,Passed,Not Offered,Pending,39,10.51
2875,Data Scientist,LinkedIn,2024-04-04,Rejected,Passed,Pending,Not Offered,No,19,12.63
2876,Data Analyst,Referral,2024-11-14,Rejected,Rejected,Rejected,Not Offered,Pending,31,12.93
2877,HR Executive,Company Website,2024-08-20,Passed,Not Attended,Rejected,Not Offered,No,31,4.19
2878,Software Engineer,Referral,2024-05-13,Passed,Not Attended,Rejected,Not Offered,Yes,59,3.78
2879,Data Scientist,Company Website,2024-05-03,Passed,Passed,Passed,Not Offered,No,5,5.47
2880,Business Analyst,Campus,2024-12-16,Passed,Passed,Passed,Not Offered,Yes,16,16.51
2881,Business Analyst,LinkedIn,2024-11-18,Passed,Not Attended,Passed,Not Offered,No,8,12.54
2882,Software Engineer,Naukri,2024-12-18,Rejected,Rejected,Passed,Not Offered,Pending,27,13.05
2883,Data Scientist,Naukri,2024-04-25,Passed,Not Attended,Rejected,Not Offered,Yes,38,8.94
2884,Data Analyst,Company Website,2024-01-13,Passed,Not Attended,Pending,Not Offered,No,56,17.77
2885,Data Analyst,Company Website,2024-11-15,Passed,Passed,Passed,Offered,Pending,27,19.38
2886,HR Executive,Referral,2024-06-13,Passed,Passed,Passed,Not Offered,No,55,6.63
2887,HR Executive,Naukri,2024-07-26,Passed,Passed,Pending,Not Offered,Yes,23,8.35
2888,Data Analyst,Referral,2024-03-25,Rejected,Rejected,Pending,Not Offered,No,24,8.58
2889,Business Analyst,Campus,2024-09-04,Passed,Passed,Passed,Not Offered,No,24,19.37
2890,Business Analyst,Naukri,2024-02-25,Passed,Rejected,Passed,Offered,No,33,11.8
2891,HR Executive,Campus,2024-06-20,Passed,Not Attended,Rejected,Not Offered,No,17,12.65
2892,Software Engineer,LinkedIn,2024-05-20,Passed,Passed,Passed,Not Offered,No,32,9.26
2893,Data Analyst,Referral,2024-05-11,Passed,Not Attended,Pending,Not Offered,Yes,28,18.29
2894,HR Executive,Company Website,2024-07-19,Rejected,Rejected,Rejected,Not Offered,Pending,26,6.25
2895,HR Executive,Naukri,2024-10-15,Passed,Not Attended,Pending,Not Offered,Yes,26,10.77
2896,Data Analyst,Referral,2024-11-04,Passed,Passed,Rejected,Not Offered,No,44,6.83
2897,Data Analyst,Company Website,2024-12-22,Passed,Passed,Passed,Not Offered,Pending,15,12.95
2898,Business Analyst,LinkedIn,2024-12-10,Passed,Passed,Passed,Not Offered,Pending,12,12.31
2899,Software Engineer,Naukri,2024-06-27,Passed,Passed,Rejected,Not Offered,No,36,5.23
2900,Software Engineer,Campus,2024-01-29,Passed,Passed,Passed,Not Offered,Pending,28,17.12
2901,Data Analyst,LinkedIn,2024-11-02,Passed,Not Attended,Passed,Offered,Pending,16,5.08
2902,Data Scientist,Company Website,2024-11-01,Passed,Passed,Passed,Not Offered,No,53,6.0
2903,HR Executive,Naukri,2024-02-05,Passed,Not Attended,Rejected,Not Offered,Pending,44,7.6
2904,HR Executive,Naukri,2024-04-18,Passed,Rejected,Rejected,Not Offered,Yes,25,16.83
2905,Data Analyst,LinkedIn,2024-11-11,Passed,Passed,Passed,Offered,No,7,6.46
2906,Data Scientist,Naukri,2024-05-25,Rejected,Rejected,Rejected,Not Offered,Pending,43,6.73
2907,Business Analyst,Company Website,2024-10-02,Passed,Not Attended,Rejected,Not Offered,Pending,49,14.08
2908,Data Analyst,LinkedIn,2024-05-25,Rejected,Rejected,Pending,Not Offered,No,22,17.11
2909,Data Analyst,Campus,2024-06-16,Passed,Passed,Pending,Not Offered,No,46,14.89
2910,HR Executive,LinkedIn,2024-09-13,Passed,Not Attended,Pending,Not Offered,Yes,10,12.14
2911,Data Analyst,LinkedIn,2024-10-01,Passed,Passed,Pending,Not Offered,No,40,14.05
2912,Data Analyst,Campus,2024-03-27,Rejected,Rejected,Rejected,Not Offered,No,49,12.3
2913,Data Analyst,Company Website,2024-06-02,Passed,Rejected,Rejected,Not Offered,Pending,19,9.07
2914,HR Executive,Referral,2024-10-11,Passed,Passed,Passed,Not Offered,Yes,53,14.74
2915,Business Analyst,Referral,2024-11-10,Passed,Passed,Rejected,Not Offered,Yes,49,14.69
2916,Business Analyst,Campus,2024-11-14,Passed,Not Attended,Passed,Not Offered,No,19,13.75
2917,Data Analyst,Company Website,2024-04-07,Passed,Not Attended,Rejected,Not Offered,No,42,13.8
2918,HR Executive,Naukri,2024-07-29,Passed,Rejected,Passed,Not Offered,Yes,55,7.02
2919,Business Analyst,Campus,2024-02-17,Passed,Passed,Passed,Not Offered,No,48,18.76
2920,Business Analyst,Referral,2024-11-13,Passed,Passed,Passed,Not Offered,Pending,56,19.87
2921,Business Analyst,Company Website,2024-09-30,Passed,Passed,Pending,Not Offered,No,56,12.45
2922,HR Executive,LinkedIn,2024-07-12,Passed,Rejected,Passed,Not Offered,Yes,28,6.8
2923,HR Executive,Company Website,2024-09-08,Passed,Passed,Pending,Not Offered,Yes,11,8.39
2924,Data Analyst,Company Website,2024-10-09,Passed,Passed,Passed,Not Offered,Yes,13,15.57
2925,Software Engineer,Referral,2024-09-18,Passed,Passed,Rejected,Not Offered,No,15,7.63
2926,Business Analyst,Referral,2024-09-18,Passed,Rejected,Passed,Not Offered,Pending,20,13.35
2927,Software Engineer,Naukri,2024-01-31,Passed,Not Attended,Passed,Not Offered,Pending,11,4.75
2928,HR Executive,Naukri,2024-04-14,Passed,Rejected,Pending,Not Offered,No,29,19.45
2929,HR Executive,Campus,2024-12-15,Passed,Rejected,Passed,Not Offered,Pending,18,17.3
2930,HR Executive,LinkedIn,2024-11-07,Passed,Passed,Passed,Offered,Pending,5,16.97
2931,Software Engineer,Naukri,2024-06-17,Passed,Passed,Rejected,Not Offered,No,24,16.2
2932,HR Executive,Referral,2024-08-23,Passed,Rejected,Pending,Not Offered,No,32,3.0
2933,Data Analyst,Company Website,2024-09-30,Passed,Rejected,Pending,Not Offered,Yes,53,4.16
2934,HR Executive,Campus,2024-12-08,Passed,Passed,Pending,Not Offered,No,42,13.01
2935,Data Scientist,Naukri,2024-08-17,Rejected,Rejected,Rejected,Not Offered,No,38,16.07
2936,Software Engineer,Company Website,2024-01-23,Passed,Not Attended,Rejected,Not Offered,Pending,13,15.84
2937,Data Scientist,Company Website,2024-06-12,Passed,Rejected,Rejected,Not Offered,No,52,12.0
2938,HR Executive,Naukri,2024-10-07,Passed,Rejected,Rejected,Offered,No,24,11.86
2939,Data Analyst,LinkedIn,2024-01-07,Passed,Rejected,Passed,Not Offered,Yes,47,4.49
2940,Business Analyst,LinkedIn,2024-07-28,Rejected,Passed,Rejected,Not Offered,No,56,18.79
2941,HR Executive,Campus,2024-09-09,Rejected,Rejected,Passed,Not Offered,Pending,42,8.32
2942,Data Analyst,LinkedIn,2024-05-12,Rejected,Not Attended,Rejected,Offered,Pending,35,6.57
2943,Software Engineer,Campus,2024-09-30,Rejected,Passed,Passed,Offered,Pending,25,13.14
2944,Data Scientist,Referral,2024-04-15,Passed,Passed,Passed,Not Offered,Pending,26,3.4
2945,Data Scientist,Naukri,2024-08-19,Passed,Rejected,Rejected,Not Offered,No,17,19.34
2946,Data Scientist,Company Website,2024-02-02,Rejected,Passed,Passed,Not Offered,Pending,48,9.22
2947,Software Engineer,Campus,2024-03-19,Passed,Rejected,Passed,Not Offered,No,51,8.02
2948,Data Analyst,LinkedIn,2024-02-04,Rejected,Passed,Passed,Offered,Yes,29,5.58
2949,Software Engineer,Campus,2024-04-19,Passed,Rejected,Passed,Not Offered,No,26,11.64
2950,Data Scientist,Campus,2024-11-16,Passed,Rejected,Passed,Not Offered,No,42,9.62
2951,HR Executive,LinkedIn,2024-03-03,Rejected,Passed,Pending,Not Offered,No,56,8.21
2952,Business Analyst,LinkedIn,2024-11-23,Passed,Passed,Rejected,Offered,Pending,59,5.25
2953,Software Engineer,Naukri,2024-10-23,Rejected,Passed,Rejected,Offered,Pending,24,8.53
2954,Software Engineer,Company Website,2024-06-26,Passed,Passed,Rejected,Offered,No,36,16.94
2955,Data Analyst,Naukri,2024-12-29,Passed,Passed,Pending,Not Offered,No,20,16.51
2956,Data Analyst,Naukri,2024-08-19,Rejected,Passed,Passed,Not Offered,No,57,12.74
2957,Software Engineer,LinkedIn,2024-04-13,Passed,Rejected,Pending,Offered,Yes,24,15.79
2958,Data Scientist,LinkedIn,2024-10-20,Passed,Rejected,Pending,Not Offered,Pending,45,13.41
2959,Business Analyst,Company Website,2024-02-04,Passed,Passed,Passed,Not Offered,Yes,26,4.96
2960,Data Analyst,Campus,2024-07-12,Rejected,Passed,Rejected,Not Offered,Pending,46,18.74
2961,Data Scientist,Naukri,2024-06-22,Rejected,Passed,Passed,Not Offered,No,42,11.51
2962,HR Executive,Company Website,2024-04-11,Passed,Rejected,Passed,Offered,No,49,15.59
2963,Data Analyst,Naukri,2024-11-19,Passed,Passed,Passed,Offered,Pending,41,17.88
2964,Data Scientist,Campus,2024-10-19,Rejected,Passed,Pending,Not Offered,No,19,17.95
2965,Data Scientist,Naukri,2024-03-25,Rejected,Passed,Rejected,Not Offered,Yes,16,18.86
2966,Business Analyst,Referral,2024-07-19,Passed,Not Attended,Rejected,Not Offered,Pending,13,14.01
2967,Business Analyst,Company Website,2024-06-21,Passed,Rejected,Rejected,Not Offered,No,41,13.77
2968,HR Executive,LinkedIn,2024-01-29,Rejected,Not Attended,Rejected,Not Offered,Yes,48,7.07
2969,Data Scientist,Naukri,2024-10-23,Passed,Passed,Passed,Not Offered,Pending,19,8.34
2970,Data Scientist,Company Website,2024-02-25,Rejected,Passed,Pending,Not Offered,Yes,48,13.26
2971,Business Analyst,Company Website,2024-01-16,Passed,Passed,Rejected,Offered,Pending,58,7.26
2972,Data Analyst,Naukri,2024-05-19,Passed,Not Attended,Rejected,Not Offered,No,26,9.1
2973,Data Analyst,LinkedIn,2024-03-06,Passed,Passed,Rejected,Not Offered,Pending,16,5.83
2974,Software Engineer,LinkedIn,2024-05-26,Rejected,Passed,Pending,Offered,No,31,15.76
2975,Business Analyst,Naukri,2024-06-06,Passed,Passed,Pending,Offered,Yes,23,13.73
2976,Software Engineer,Company Website,2024-03-09,Passed,Rejected,Passed,Not Offered,Pending,51,15.31
2977,Business Analyst,LinkedIn,2024-01-23,Passed,Passed,Rejected,Not Offered,No,29,10.56
2978,HR Executive,Naukri,2024-07-08,Rejected,Rejected,Passed,Offered,Pending,14,15.51
2979,Data Scientist,Naukri,2024-09-04,Passed,Not Attended,Pending,Offered,No,39,10.92
2980,HR Executive,Naukri,2024-11-04,Passed,Passed,Rejected,Not Offered,No,48,12.06
2981,Business Analyst,Company Website,2024-05-24,Passed,Rejected,Passed,Offered,No,16,5.16
2982,Data Scientist,LinkedIn,2024-10-31,Passed,Rejected,Rejected,Offered,Pending,54,3.62
2983,Data Analyst,Company Website,2024-06-25,Passed,Not Attended,Passed,Not Offered,Pending,12,15.67
